"","subject_id","cb","prob0","prob1","prob2","prob3","scenario","A","B","E","S","answer","trial_id","trialtype","structure","ans","node","node2","node3","pgroup","include"
"163","3ydky2rvxu",0,"50%","10%","50%","80%","group",0,1,0,0,"The first student did not attend","2_c2","c2","conjunctive",2,"A","A","A=0","2",TRUE
"164","3ydky2rvxu",0,"50%","10%","50%","80%","job",1,0,0,1,"The files underlying Feature A were corrupted","2_d4","d4","disjunctive",4,"Au","Au=0","Au=0","2",TRUE
"165","3ydky2rvxu",0,"10%","70%","80%","50%","job",0,1,1,1,"The files underlying Feature B were fine","3_d3","d3","disjunctive",7,"Bu","Bu=1","Bu=1","3",TRUE
"166","3ydky2rvxu",0,"10%","70%","80%","50%","cook",0,1,0,1,"The person did not want to eat the dessert","3_d2","d2","disjunctive",8,"Bu","Bu=0","Bu=0","3",TRUE
"167","3ydky2rvxu",0,"10%","50%","80%","50%","group",1,0,0,0,"The second student did not attend","1_c3","c3","conjunctive",6,"B","B","B=0","1",TRUE
"168","4w571nl7z7",0,"10%","50%","80%","50%","cook",0,1,1,1,"The person wanted to eat the dessert","1_d3","d3","disjunctive",7,"Bu","Bu=1","Bu=1","1",TRUE
"169","4w571nl7z7",0,"10%","70%","80%","50%","group",1,0,0,0,"The first student had not had a good morning","3_c3","c3","conjunctive",4,"Au","Au=0","Au=0","3",TRUE
"170","4w571nl7z7",0,"10%","50%","80%","50%","group",0,0,0,0,"The first student did not attend","1_c1","c1","conjunctive",2,"A","A","A=0","1",TRUE
"171","4w571nl7z7",0,"10%","50%","80%","50%","cook",0,1,0,0,"The main dish was not on the menu","1_c2","c2","conjunctive",2,"A","A","A=0","1",TRUE
"172","4w571nl7z7",0,"50%","10%","50%","80%","job",1,0,0,1,"The files underlying Feature A were corrupted","2_d4","d4","disjunctive",4,"Au","Au=0","Au=0","2",TRUE
"173","4w571nl7z7",0,"10%","50%","80%","50%","group",1,1,0,0,"The second student had not had a good morning","1_c4","c4","conjunctive",8,"Bu","Bu=0","Bu=0","1",TRUE
"174","50bb0xfjvo",0,"10%","70%","80%","50%","group",0,0,0,1,"The first student did not attend","3_d1","d1","disjunctive",2,"A","A","A=0","3",TRUE
"175","50bb0xfjvo",0,"10%","70%","80%","50%","cook",1,0,0,1,"The person did not want to eat the main dish","3_d4","d4","disjunctive",4,"Au","Au=0","Au=0","3",TRUE
"176","5ggb94qt8r",0,"10%","50%","80%","50%","job",0,1,0,0,"The presenter did not present Feature A","1_c2","c2","conjunctive",2,"A","A","A=0","1",TRUE
"177","5ggb94qt8r",0,"10%","70%","80%","50%","job",1,0,1,1,"The presenter presented Feature A","3_d5","d5","disjunctive",1,"A","A","A=1","3",TRUE
"178","5ggb94qt8r",0,"10%","70%","80%","50%","group",1,1,1,1,"The first student had had a good morning","3_d7","d7","disjunctive",3,"Au","Au=1","Au=1","3",TRUE
"179","5ggb94qt8r",0,"10%","70%","80%","50%","cook",1,0,0,0,"The dessert was not on the menu","3_c3","c3","conjunctive",6,"B","B","B=0","3",TRUE
"180","5ggb94qt8r",0,"50%","10%","50%","80%","group",1,1,0,1,"The first student had not had a good morning","2_d6","d6","disjunctive",4,"Au","Au=0","Au=0","2",TRUE
"181","5k88yf1udx",0,"50%","10%","50%","80%","job",0,1,0,0,"The presenter did not present Feature A","2_c2","c2","conjunctive",2,"A","A","A=0","2",TRUE
"182","5k88yf1udx",0,"10%","50%","80%","50%","cook",0,0,0,1,"The dessert was not on the menu","1_d1","d1","disjunctive",6,"B","B","B=0","1",TRUE
"183","5k88yf1udx",0,"10%","70%","80%","50%","group",1,1,1,1,"The first student had had a good morning","3_d7","d7","disjunctive",3,"Au","Au=1","Au=1","3",TRUE
"184","5k88yf1udx",0,"10%","50%","80%","50%","cook",1,0,0,1,"The person did not want to eat the main dish","1_d4","d4","disjunctive",4,"Au","Au=0","Au=0","1",TRUE
"185","5kl47l8yg2",0,"10%","70%","80%","50%","job",0,1,0,0,"The presenter did not present Feature A","3_c2","c2","conjunctive",2,"A","A","A=0","3",TRUE
"186","5kl47l8yg2",0,"50%","10%","50%","80%","cook",1,1,1,0,"The person wanted to eat the dessert","2_c5","c5","conjunctive",7,"Bu","Bu=1","Bu=1","2",TRUE
"187","5kl47l8yg2",0,"10%","70%","80%","50%","job",0,1,1,1,"The presenter did not present Feature A","3_d3","d3","disjunctive",2,"A","A","A=0","3",TRUE
"188","5kl47l8yg2",0,"50%","10%","50%","80%","cook",1,0,0,1,"The person did not want to eat the main dish","2_d4","d4","disjunctive",4,"Au","Au=0","Au=0","2",TRUE
"189","5kl47l8yg2",0,"10%","70%","80%","50%","cook",0,0,0,0,"The person did not want to eat the main dish","3_c1","c1","conjunctive",4,"Au","Au=0","Au=0","3",TRUE
"190","5kl47l8yg2",0,"50%","10%","50%","80%","cook",1,0,1,1,"The main dish was on the menu","2_d5","d5","disjunctive",1,"A","A","A=1","2",TRUE
"191","5ohydra7a5",0,"10%","50%","80%","50%","group",1,0,1,1,"The second student had not had a good morning","1_d5","d5","disjunctive",8,"Bu","Bu=0","Bu=0","1",TRUE
"192","5ohydra7a5",0,"10%","70%","80%","50%","cook",0,0,0,1,"The person did not want to eat the main dish","3_d1","d1","disjunctive",4,"Au","Au=0","Au=0","3",TRUE
"193","5ohydra7a5",0,"10%","50%","80%","50%","group",1,1,0,0,"The second student had had a good morning","1_c4","c4","conjunctive",7,"Bu","Bu=1","Bu=1","1",TRUE
"194","5ohydra7a5",0,"50%","10%","50%","80%","group",0,0,0,0,"The first student had had a good morning","2_c1","c1","conjunctive",3,"Au","Au=1","Au=1","2",TRUE
"195","5ohydra7a5",0,"50%","10%","50%","80%","group",1,1,1,0,"The second student had not had a good morning","2_c5","c5","conjunctive",8,"Bu","Bu=0","Bu=0","2",TRUE
"196","5ws699jqq5",0,"10%","50%","80%","50%","group",1,1,0,1,"The first student attended","1_d6","d6","disjunctive",1,"A","A","A=1","1",TRUE
"197","5ws699jqq5",0,"50%","10%","50%","80%","cook",0,1,0,0,"The person wanted to eat the dessert","2_c2","c2","conjunctive",7,"Bu","Bu=1","Bu=1","2",TRUE
"198","5ws699jqq5",0,"10%","70%","80%","50%","job",1,0,0,0,"The presenter presented Feature A","3_c3","c3","conjunctive",1,"A","A","A=1","3",TRUE
"199","5ws699jqq5",0,"10%","70%","80%","50%","cook",0,0,0,1,"The person wanted to eat the dessert","3_d1","d1","disjunctive",7,"Bu","Bu=1","Bu=1","3",TRUE
"200","5ws699jqq5",0,"10%","50%","80%","50%","job",0,1,1,1,"The presenter presented Feature A","1_d3","d3","disjunctive",1,"A","A","A=1","1",FALSE
"201","5ws699jqq5",0,"10%","50%","80%","50%","job",1,0,0,1,"The presenter presented Feature A","1_d4","d4","disjunctive",1,"A","A","A=1","1",TRUE
"202","5zf64glw65",0,"10%","50%","80%","50%","group",0,1,1,1,"The second student had had a good morning","1_d3","d3","disjunctive",7,"Bu","Bu=1","Bu=1","1",TRUE
"203","5zf64glw65",0,"50%","10%","50%","80%","group",1,0,1,1,"The second student did not attend","2_d5","d5","disjunctive",6,"B","B","B=0","2",TRUE
"204","5zf64glw65",0,"10%","50%","80%","50%","job",1,0,0,0,"The files underlying Feature A were corrupted","1_c3","c3","conjunctive",4,"Au","Au=0","Au=0","1",TRUE
"205","5zf64glw65",0,"10%","50%","80%","50%","job",1,1,0,0,"The files underlying Feature B were corrupted","1_c4","c4","conjunctive",8,"Bu","Bu=0","Bu=0","1",TRUE
"206","5zf64glw65",0,"10%","50%","80%","50%","job",1,1,1,1,"The files underlying Feature B were fine","1_d7","d7","disjunctive",7,"Bu","Bu=1","Bu=1","1",TRUE
"207","66qd64cqw7",0,"50%","10%","50%","80%","group",1,1,0,1,"The first student did not attend","2_d6","d6","disjunctive",2,"A","A","A=0","2",FALSE
"208","66qd64cqw7",0,"50%","10%","50%","80%","group",1,0,0,0,"The first student attended","2_c3","c3","conjunctive",1,"A","A","A=1","2",TRUE
"209","66qd64cqw7",0,"10%","50%","80%","50%","cook",1,1,1,0,"The dessert was on the menu","1_c5","c5","conjunctive",5,"B","B","B=1","1",TRUE
"210","66qd64cqw7",0,"50%","10%","50%","80%","group",1,0,1,1,"The first student attended","2_d5","d5","disjunctive",1,"A","A","A=1","2",TRUE
"211","66qd64cqw7",0,"50%","10%","50%","80%","job",0,1,0,1,"The presenter did not present Feature A","2_d2","d2","disjunctive",2,"A","A","A=0","2",TRUE
"212","66qd64cqw7",0,"10%","50%","80%","50%","group",1,1,0,0,"The second student attended","1_c4","c4","conjunctive",5,"B","B","B=1","1",TRUE
"213","66qd64cqw7",0,"50%","10%","50%","80%","group",0,1,0,0,"The first student did not attend","2_c2","c2","conjunctive",2,"A","A","A=0","2",TRUE
"214","6829pjerkl",0,"10%","50%","80%","50%","job",1,1,1,1,"The files underlying Feature B were fine","1_d7","d7","disjunctive",7,"Bu","Bu=1","Bu=1","1",TRUE
"215","6829pjerkl",0,"50%","10%","50%","80%","cook",1,0,0,0,"The person wanted to eat the dessert","2_c3","c3","conjunctive",7,"Bu","Bu=1","Bu=1","2",TRUE
"216","6829pjerkl",0,"10%","50%","80%","50%","job",1,1,0,0,"The files underlying Feature A were corrupted","1_c4","c4","conjunctive",4,"Au","Au=0","Au=0","1",TRUE
"217","6829pjerkl",0,"50%","10%","50%","80%","job",1,1,1,0,"The files underlying Feature A were corrupted","2_c5","c5","conjunctive",4,"Au","Au=0","Au=0","2",TRUE
"218","6829pjerkl",0,"50%","10%","50%","80%","group",0,1,0,1,"The second student had had a good morning","2_d2","d2","disjunctive",7,"Bu","Bu=1","Bu=1","2",TRUE
"219","6829pjerkl",0,"50%","10%","50%","80%","cook",0,0,0,0,"The person wanted to eat the dessert","2_c1","c1","conjunctive",7,"Bu","Bu=1","Bu=1","2",TRUE
"220","6829pjerkl",0,"10%","50%","80%","50%","group",0,0,0,1,"The first student had not had a good morning","1_d1","d1","disjunctive",4,"Au","Au=0","Au=0","1",TRUE
"221","6829pjerkl",0,"50%","10%","50%","80%","cook",1,0,1,1,"The person wanted to eat the main dish","2_d5","d5","disjunctive",3,"Au","Au=1","Au=1","2",TRUE
"222","6jk40mdj69",0,"50%","10%","50%","80%","job",1,0,1,1,"The files underlying Feature A were corrupted","2_d5","d5","disjunctive",4,"Au","Au=0","Au=0","2",TRUE
"223","6jk40mdj69",0,"50%","10%","50%","80%","cook",1,1,0,1,"The main dish was on the menu","2_d6","d6","disjunctive",1,"A","A","A=1","2",TRUE
"224","6jk40mdj69",0,"50%","10%","50%","80%","group",0,1,1,1,"The second student had had a good morning","2_d3","d3","disjunctive",7,"Bu","Bu=1","Bu=1","2",TRUE
"225","6jk40mdj69",0,"50%","10%","50%","80%","cook",1,1,1,0,"The person wanted to eat the dessert","2_c5","c5","conjunctive",7,"Bu","Bu=1","Bu=1","2",TRUE
"226","6jk40mdj69",0,"10%","50%","80%","50%","cook",0,0,0,1,"The main dish was not on the menu","1_d1","d1","disjunctive",2,"A","A","A=0","1",TRUE
"227","6jk40mdj69",0,"50%","10%","50%","80%","cook",1,0,0,1,"The dessert was not on the menu","2_d4","d4","disjunctive",6,"B","B","B=0","2",TRUE
"228","6pygs8wm7h",0,"50%","10%","50%","80%","group",0,0,0,0,"The first student did not attend","2_c1","c1","conjunctive",2,"A","A","A=0","2",TRUE
"229","6pygs8wm7h",0,"10%","70%","80%","50%","group",0,1,1,1,"The second student had had a good morning","3_d3","d3","disjunctive",7,"Bu","Bu=1","Bu=1","3",TRUE
"230","6pygs8wm7h",0,"10%","70%","80%","50%","group",1,1,0,1,"The first student had not had a good morning","3_d6","d6","disjunctive",4,"Au","Au=0","Au=0","3",TRUE
"231","6pygs8wm7h",0,"10%","50%","80%","50%","cook",1,1,1,1,"The main dish was on the menu","1_d7","d7","disjunctive",1,"A","A","A=1","1",TRUE
"232","6pygs8wm7h",0,"50%","10%","50%","80%","job",1,1,0,0,"The files underlying Feature A were corrupted","2_c4","c4","conjunctive",4,"Au","Au=0","Au=0","2",TRUE
"233","6pygs8wm7h",0,"10%","50%","80%","50%","group",1,1,1,0,"The second student had had a good morning","1_c5","c5","conjunctive",7,"Bu","Bu=1","Bu=1","1",TRUE
"234","6pygs8wm7h",0,"10%","70%","80%","50%","cook",1,0,1,1,"The person wanted to eat the main dish","3_d5","d5","disjunctive",3,"Au","Au=1","Au=1","3",TRUE
"235","6pygs8wm7h",0,"10%","50%","80%","50%","job",0,1,0,0,"The presenter did not present Feature A","1_c2","c2","conjunctive",2,"A","A","A=0","1",TRUE
"236","6pygs8wm7h",0,"50%","10%","50%","80%","job",1,0,0,0,"The presented did not present Feature B","2_c3","c3","conjunctive",6,"B","B","B=0","2",TRUE
"237","6pygs8wm7h",0,"50%","10%","50%","80%","job",1,0,0,1,"The files underlying Feature A were corrupted","2_d4","d4","disjunctive",4,"Au","Au=0","Au=0","2",TRUE
"238","6vr9s8xc8z",0,"50%","10%","50%","80%","job",1,0,0,1,"The presenter presented Feature A","2_d4","d4","disjunctive",1,"A","A","A=1","2",TRUE
"239","6vr9s8xc8z",0,"10%","50%","80%","50%","job",1,1,0,0,"The presented presented Feature B","1_c4","c4","conjunctive",5,"B","B","B=1","1",TRUE
"240","6vr9s8xc8z",0,"50%","10%","50%","80%","group",1,1,1,1,"The first student attended","2_d7","d7","disjunctive",1,"A","A","A=1","2",TRUE
"241","6vr9s8xc8z",0,"10%","50%","80%","50%","job",0,0,0,1,"The presented presented Feature B","1_d1","d1","disjunctive",5,"B","B","B=1","1",FALSE
"242","6vr9s8xc8z",0,"10%","50%","80%","50%","cook",0,1,0,1,"The dessert was on the menu","1_d2","d2","disjunctive",5,"B","B","B=1","1",TRUE
"243","6vr9s8xc8z",0,"50%","10%","50%","80%","cook",1,0,0,0,"The main dish was on the menu","2_c3","c3","conjunctive",1,"A","A","A=1","2",TRUE
"244","6vr9s8xc8z",0,"10%","70%","80%","50%","cook",0,0,0,0,"The dessert was on the menu","3_c1","c1","conjunctive",5,"B","B","B=1","3",FALSE
"245","70qtp4wpgj",0,"10%","70%","80%","50%","group",0,1,0,1,"The first student had had a good morning","3_d2","d2","disjunctive",3,"Au","Au=1","Au=1","3",TRUE
"246","70qtp4wpgj",0,"10%","70%","80%","50%","cook",1,0,0,1,"The person did not want to eat the main dish","3_d4","d4","disjunctive",4,"Au","Au=0","Au=0","3",TRUE
"247","70qtp4wpgj",0,"50%","10%","50%","80%","group",0,1,0,0,"The second student attended","2_c2","c2","conjunctive",5,"B","B","B=1","2",TRUE
"248","70qtp4wpgj",0,"10%","70%","80%","50%","job",0,1,1,1,"The presenter did not present Feature A","3_d3","d3","disjunctive",2,"A","A","A=0","3",TRUE
"249","70qtp4wpgj",0,"10%","50%","80%","50%","group",0,0,0,1,"The first student did not attend","1_d1","d1","disjunctive",2,"A","A","A=0","1",TRUE
"250","70qtp4wpgj",0,"10%","70%","80%","50%","job",0,0,0,0,"The presenter did not present Feature A","3_c1","c1","conjunctive",2,"A","A","A=0","3",TRUE
"251","70qtp4wpgj",0,"50%","10%","50%","80%","job",1,1,1,1,"The presenter presented Feature A","2_d7","d7","disjunctive",1,"A","A","A=1","2",TRUE
"252","74lufo26m0",0,"10%","70%","80%","50%","cook",1,1,1,0,"The person wanted to eat the main dish","3_c5","c5","conjunctive",3,"Au","Au=1","Au=1","3",TRUE
"253","74lufo26m0",0,"50%","10%","50%","80%","job",1,1,1,1,"The files underlying Feature B were fine","2_d7","d7","disjunctive",7,"Bu","Bu=1","Bu=1","2",TRUE
"254","74lufo26m0",0,"50%","10%","50%","80%","job",1,0,1,1,"The files underlying Feature A were fine","2_d5","d5","disjunctive",3,"Au","Au=1","Au=1","2",TRUE
"255","74lufo26m0",0,"50%","10%","50%","80%","job",0,0,0,0,"The presenter did not present Feature A","2_c1","c1","conjunctive",2,"A","A","A=0","2",TRUE
"256","74lufo26m0",0,"10%","70%","80%","50%","cook",1,0,0,1,"The person did not want to eat the main dish","3_d4","d4","disjunctive",4,"Au","Au=0","Au=0","3",TRUE
"257","7lub9u2gh6",0,"10%","70%","80%","50%","group",0,1,0,0,"The first student did not attend","3_c2","c2","conjunctive",2,"A","A","A=0","3",TRUE
"258","7lub9u2gh6",0,"50%","10%","50%","80%","job",1,1,1,0,"The files underlying Feature A were fine","2_c5","c5","conjunctive",3,"Au","Au=1","Au=1","2",TRUE
"259","7lub9u2gh6",0,"10%","50%","80%","50%","job",1,0,0,0,"The presented did not present Feature B","1_c3","c3","conjunctive",6,"B","B","B=0","1",TRUE
"260","7lub9u2gh6",0,"10%","70%","80%","50%","job",1,1,0,1,"The files underlying Feature B were fine","3_d6","d6","disjunctive",7,"Bu","Bu=1","Bu=1","3",TRUE
"261","7tc8hb104z",0,"10%","70%","80%","50%","cook",1,1,1,1,"The main dish was on the menu","3_d7","d7","disjunctive",1,"A","A","A=1","3",TRUE
"262","7tc8hb104z",0,"50%","10%","50%","80%","group",1,0,0,1,"The first student attended","2_d4","d4","disjunctive",1,"A","A","A=1","2",TRUE
"263","7tc8hb104z",0,"10%","50%","80%","50%","job",0,0,0,1,"The presented did not present Feature B","1_d1","d1","disjunctive",6,"B","B","B=0","1",TRUE
"264","7tc8hb104z",0,"50%","10%","50%","80%","cook",1,0,0,0,"The person wanted to eat the dessert","2_c3","c3","conjunctive",7,"Bu","Bu=1","Bu=1","2",TRUE
"265","7tc8hb104z",0,"10%","70%","80%","50%","group",1,1,1,0,"The second student had had a good morning","3_c5","c5","conjunctive",7,"Bu","Bu=1","Bu=1","3",TRUE
"266","7y5qurcjrk",0,"10%","70%","80%","50%","group",1,1,0,0,"The second student had not had a good morning","3_c4","c4","conjunctive",8,"Bu","Bu=0","Bu=0","3",TRUE
"267","7y5qurcjrk",0,"10%","70%","80%","50%","group",1,1,0,1,"The first student had not had a good morning","3_d6","d6","disjunctive",4,"Au","Au=0","Au=0","3",TRUE
"268","7y5qurcjrk",0,"50%","10%","50%","80%","job",1,0,0,1,"The files underlying Feature A were corrupted","2_d4","d4","disjunctive",4,"Au","Au=0","Au=0","2",TRUE
"269","7y5qurcjrk",0,"50%","10%","50%","80%","job",0,1,0,0,"The presenter did not present Feature A","2_c2","c2","conjunctive",2,"A","A","A=0","2",TRUE
"270","7y5qurcjrk",0,"10%","70%","80%","50%","group",0,0,0,0,"The second student did not attend","3_c1","c1","conjunctive",6,"B","B","B=0","3",TRUE
"271","7y5qurcjrk",0,"10%","50%","80%","50%","job",1,1,1,0,"The presenter presented Feature A","1_c5","c5","conjunctive",1,"A","A","A=1","1",TRUE
"272","7y5qurcjrk",0,"10%","50%","80%","50%","cook",1,0,0,0,"The dessert was not on the menu","1_c3","c3","conjunctive",6,"B","B","B=0","1",TRUE
"273","7y5qurcjrk",0,"10%","70%","80%","50%","job",1,1,1,1,"The files underlying Feature B were fine","3_d7","d7","disjunctive",7,"Bu","Bu=1","Bu=1","3",TRUE
"274","81xmw2n5h4",0,"10%","50%","80%","50%","cook",1,0,1,1,"The person wanted to eat the main dish","1_d5","d5","disjunctive",3,"Au","Au=1","Au=1","1",TRUE
"275","81xmw2n5h4",0,"50%","10%","50%","80%","job",0,0,0,0,"The presented did not present Feature B","2_c1","c1","conjunctive",6,"B","B","B=0","2",TRUE
"276","81xmw2n5h4",0,"10%","70%","80%","50%","group",0,0,0,1,"The second student had not had a good morning","3_d1","d1","disjunctive",8,"Bu","Bu=0","Bu=0","3",TRUE
"277","81xmw2n5h4",0,"10%","50%","80%","50%","group",0,1,1,1,"The first student had had a good morning","1_d3","d3","disjunctive",3,"Au","Au=1","Au=1","1",TRUE
"278","83v56c0n3g",0,"10%","50%","80%","50%","job",1,0,0,1,"The files underlying Feature A were corrupted","1_d4","d4","disjunctive",4,"Au","Au=0","Au=0","1",TRUE
"279","83v56c0n3g",0,"10%","50%","80%","50%","job",1,1,1,0,"The files underlying Feature B were fine","1_c5","c5","conjunctive",7,"Bu","Bu=1","Bu=1","1",TRUE
"280","83v56c0n3g",0,"10%","70%","80%","50%","group",0,1,0,0,"The second student attended","3_c2","c2","conjunctive",5,"B","B","B=1","3",TRUE
"281","83v56c0n3g",0,"10%","50%","80%","50%","group",1,1,1,1,"The first student attended","1_d7","d7","disjunctive",1,"A","A","A=1","1",TRUE
"282","83v56c0n3g",0,"10%","70%","80%","50%","cook",0,1,1,1,"The person wanted to eat the main dish","3_d3","d3","disjunctive",3,"Au","Au=1","Au=1","3",TRUE
"283","83v56c0n3g",0,"50%","10%","50%","80%","group",1,1,0,0,"The first student did not attend","2_c4","c4","conjunctive",2,"A","A","A=0","2",FALSE
"284","83v56c0n3g",0,"10%","50%","80%","50%","group",1,1,0,1,"The second student attended","1_d6","d6","disjunctive",5,"B","B","B=1","1",TRUE
"285","87ost6w5q6",0,"10%","70%","80%","50%","cook",0,1,0,1,"The main dish was not on the menu","3_d2","d2","disjunctive",2,"A","A","A=0","3",TRUE
"286","87ost6w5q6",0,"10%","70%","80%","50%","group",0,0,0,0,"The first student did not attend","3_c1","c1","conjunctive",2,"A","A","A=0","3",TRUE
"287","87ost6w5q6",0,"50%","10%","50%","80%","job",0,1,1,1,"The presented presented Feature B","2_d3","d3","disjunctive",5,"B","B","B=1","2",TRUE
"288","87ost6w5q6",0,"10%","70%","80%","50%","cook",1,1,1,1,"The main dish was on the menu","3_d7","d7","disjunctive",1,"A","A","A=1","3",TRUE
"289","87ost6w5q6",0,"10%","70%","80%","50%","cook",1,0,0,1,"The main dish was on the menu","3_d4","d4","disjunctive",1,"A","A","A=1","3",TRUE
"290","8cvwrnsugt",0,"10%","70%","80%","50%","cook",1,1,0,1,"The person did not want to eat the dessert","3_d6","d6","disjunctive",8,"Bu","Bu=0","Bu=0","3",TRUE
"291","8cvwrnsugt",0,"10%","70%","80%","50%","job",0,1,0,1,"The files underlying Feature A were corrupted","3_d2","d2","disjunctive",4,"Au","Au=0","Au=0","3",TRUE
"292","8cvwrnsugt",0,"10%","70%","80%","50%","job",1,1,1,0,"The presented presented Feature B","3_c5","c5","conjunctive",5,"B","B","B=1","3",TRUE
"293","8cvwrnsugt",0,"10%","70%","80%","50%","group",1,0,0,1,"The second student had not had a good morning","3_d4","d4","disjunctive",8,"Bu","Bu=0","Bu=0","3",TRUE
