"","subject_id","trial_id","cb","prob0","prob1","prob2","prob3","scenario","A","B","E","S","answer","trialtype","structure","ans","node","node2","node3","pgroup","include","sampled_variable","Observed"
"150","1fjolergar","3_d3",0,"10%","70%","80%","50%","group",0,1,1,1,"The first student did not attend","d3","disjunctive",2,"A","A","A=0","3",TRUE,"A=0","TRUE"
"151","1hyrlfl88y","1_c2",1,"80%","50%","10%","50%","job",1,0,0,0,"The presenter presented Feature A","c2","conjunctive",5,"B","B","B=1","1",FALSE,"A=0","TRUE"
"152","1hyrlfl88y","1_c3",1,"80%","50%","10%","50%","cook",0,1,0,0,"The main dish was not on the menu","c3","conjunctive",6,"B","B","B=0","1",FALSE,"A=1","TRUE"
"153","1hyrlfl88y","1_c4",0,"10%","50%","80%","50%","job",1,1,0,0,"The files underlying Feature B were corrupted","c4","conjunctive",8,"Bu","Bu=0","Bu=0","1",TRUE,"B=1","FALSE"
"154","1hyrlfl88y","1_d4",1,"80%","50%","10%","50%","cook",0,1,0,1,"The person did not want to eat the dessert","d4","disjunctive",4,"Au","Au=0","Au=0","1",TRUE,"B=0","FALSE"
"155","1hyrlfl88y","1_d5",1,"80%","50%","10%","50%","cook",0,1,1,1,"The person wanted to eat the dessert","d5","disjunctive",3,"Au","Au=1","Au=1","1",TRUE,"Bu=0","FALSE"
"156","1hyrlfl88y","2_d1",1,"50%","80%","50%","10%","group",0,0,0,1,"The first student did not attend","d1","disjunctive",6,"B","B","B=0","2",TRUE,"B=0","TRUE"
"157","1hyrlfl88y","3_c1",1,"80%","50%","10%","70%","group",0,0,0,0,"The second student did not attend","c1","conjunctive",2,"A","A","A=0","3",TRUE,"Au=1","TRUE"
"158","1hyrlfl88y","3_c5",0,"10%","70%","80%","50%","group",1,1,1,0,"The second student had had a good morning","c5","conjunctive",7,"Bu","Bu=1","Bu=1","3",TRUE,"Bu=1","FALSE"
"159","1hyrlfl88y","3_d2",1,"80%","50%","10%","70%","group",1,0,0,1,"The first student attended","d2","disjunctive",5,"B","B","B=1","3",FALSE,"Bu=0","TRUE"
"160","1hyrlfl88y","3_d5",0,"10%","70%","80%","50%","cook",1,0,1,1,"The main dish was on the menu","d5","disjunctive",1,"A","A","A=1","3",TRUE,"Au=0","TRUE"
"161","1hyrlfl88y","3_d6",1,"80%","50%","10%","70%","job",1,1,0,1,"The files underlying Feature A were corrupted","d6","disjunctive",8,"Bu","Bu=0","Bu=0","3",TRUE,"Au=0","FALSE"
"162","1hyrlfl88y","3_d7",0,"10%","70%","80%","50%","job",1,1,1,1,"The presented presented Feature B","d7","disjunctive",5,"B","B","B=1","3",TRUE,"Bu=1","TRUE"
"163","1j4dlwaw1l","1_c1",1,"80%","50%","10%","50%","cook",0,0,0,0,"The main dish was not on the menu","c1","conjunctive",6,"B","B","B=0","1",TRUE,"Au=0","TRUE"
"164","1j4dlwaw1l","1_c3",0,"10%","50%","80%","50%","cook",1,0,0,0,"The dessert was not on the menu","c3","conjunctive",6,"B","B","B=0","1",TRUE,"B=0","TRUE"
"165","1j4dlwaw1l","1_d3",0,"10%","50%","80%","50%","cook",0,1,1,1,"The person wanted to eat the dessert","d3","disjunctive",7,"Bu","Bu=1","Bu=1","1",TRUE,"Bu=0","FALSE"
"166","1j4dlwaw1l","1_d4",1,"80%","50%","10%","50%","cook",0,1,0,1,"The person did not want to eat the dessert","d4","disjunctive",4,"Au","Au=0","Au=0","1",TRUE,"Bu=1","FALSE"
"167","1j4dlwaw1l","2_c3",1,"50%","80%","50%","10%","job",0,1,0,0,"The files underlying Feature B were corrupted","c3","conjunctive",4,"Au","Au=0","Au=0","2",TRUE,"B=0","FALSE"
"168","1j4dlwaw1l","2_c5",0,"50%","10%","50%","80%","group",1,1,1,0,"The second student had had a good morning","c5","conjunctive",7,"Bu","Bu=1","Bu=1","2",TRUE,"Bu=1","FALSE"
"169","1j4dlwaw1l","2_d2",1,"50%","80%","50%","10%","cook",1,0,0,1,"The person did not want to eat the main dish","d2","disjunctive",8,"Bu","Bu=0","Bu=0","2",TRUE,"A=1","FALSE"
"170","1j4dlwaw1l","3_c4",1,"80%","50%","10%","70%","job",1,1,0,0,"The files underlying Feature A were corrupted","c4","conjunctive",8,"Bu","Bu=0","Bu=0","3",TRUE,"Bu=0","FALSE"
"171","1j4dlwaw1l","3_d1",0,"10%","70%","80%","50%","cook",0,0,0,1,"The main dish was not on the menu","d1","disjunctive",2,"A","A","A=0","3",TRUE,"Bu=1","TRUE"
"172","1j4dlwaw1l","3_d5",0,"10%","70%","80%","50%","cook",1,0,1,1,"The main dish was on the menu","d5","disjunctive",1,"A","A","A=1","3",TRUE,"Bu=0","TRUE"
"173","1j4dlwaw1l","3_d6",1,"80%","50%","10%","70%","job",1,1,0,1,"The files underlying Feature A were corrupted","d6","disjunctive",8,"Bu","Bu=0","Bu=0","3",TRUE,"Bu=0","FALSE"
"174","1j4dlwaw1l","3_d7",1,"80%","50%","10%","70%","group",1,1,1,1,"The first student attended","d7","disjunctive",5,"B","B","B=1","3",TRUE,"B=1","TRUE"
"175","1npbblglq9","1_c2",1,"80%","50%","10%","50%","cook",1,0,0,0,"The dessert was not on the menu","c2","conjunctive",2,"A","A","A=0","1",FALSE,"B=0","TRUE"
"176","1npbblglq9","1_c4",0,"10%","50%","80%","50%","job",1,1,0,0,"The files underlying Feature B were corrupted","c4","conjunctive",8,"Bu","Bu=0","Bu=0","1",TRUE,"Au=0","FALSE"
"177","1npbblglq9","1_c5",1,"80%","50%","10%","50%","job",1,1,1,0,"The presenter presented Feature A","c5","conjunctive",5,"B","B","B=1","1",TRUE,"A=1","TRUE"
"178","1npbblglq9","1_d2",1,"80%","50%","10%","50%","job",1,0,0,1,"The files underlying Feature B were corrupted","d2","disjunctive",4,"Au","Au=0","Au=0","1",TRUE,"Bu=0","FALSE"
"179","1npbblglq9","1_d3",1,"80%","50%","10%","50%","group",1,0,1,1,"The second student had not had a good morning","d3","disjunctive",4,"Au","Au=0","Au=0","1",TRUE,"B=1","FALSE"
"180","1npbblglq9","1_d3",1,"80%","50%","10%","50%","group",1,0,1,1,"The second student had not had a good morning","d3","disjunctive",4,"Au","Au=0","Au=0","1",TRUE,"Bu=1","FALSE"
"183","1npbblglq9","2_c1",0,"50%","10%","50%","80%","job",0,0,0,0,"The presented did not present Feature B","c1","conjunctive",6,"B","B","B=0","2",TRUE,"Bu=0","TRUE"
"184","1npbblglq9","2_d2",0,"50%","10%","50%","80%","cook",0,1,0,1,"The main dish was not on the menu","d2","disjunctive",2,"A","A","A=0","2",TRUE,"Bu=0","TRUE"
"185","1npbblglq9","2_d7",0,"50%","10%","50%","80%","job",1,1,1,1,"The files underlying Feature B were fine","d7","disjunctive",7,"Bu","Bu=1","Bu=1","2",TRUE,"Bu=1","FALSE"
"186","1npbblglq9","3_c3",1,"80%","50%","10%","70%","cook",0,1,0,0,"The dessert was not on the menu","c3","conjunctive",2,"A","A","A=0","3",TRUE,"B=0","TRUE"
"187","1npbblglq9","3_d1",0,"10%","70%","80%","50%","group",0,0,0,1,"The second student did not attend","d1","disjunctive",6,"B","B","B=0","3",TRUE,"Bu=0","TRUE"
"188","1npbblglq9","3_d6",1,"80%","50%","10%","70%","group",1,1,0,1,"The first student had not had a good morning","d6","disjunctive",8,"Bu","Bu=0","Bu=0","3",TRUE,"Au=0","FALSE"
"189","1sy6o3dz7m","1_d1",0,"10%","50%","80%","50%","cook",0,0,0,1,"The dessert was not on the menu","d1","disjunctive",6,"B","B","B=0","1",TRUE,"A=0","TRUE"
"190","1sy6o3dz7m","1_d4",1,"80%","50%","10%","50%","group",0,1,0,1,"The first student did not attend","d4","disjunctive",6,"B","B","B=0","1",FALSE,"A=1","TRUE"
"191","1sy6o3dz7m","2_c2",1,"50%","80%","50%","10%","cook",1,0,0,0,"The dessert was not on the menu","c2","conjunctive",2,"A","A","A=0","2",FALSE,"Au=1","TRUE"
"192","1sy6o3dz7m","2_c4",1,"50%","80%","50%","10%","group",1,1,0,0,"The second student had not had a good morning","c4","conjunctive",4,"Au","Au=0","Au=0","2",TRUE,"A=0","FALSE"
"193","1sy6o3dz7m","2_c5",0,"50%","10%","50%","80%","cook",1,1,1,0,"The dessert was on the menu","c5","conjunctive",5,"B","B","B=1","2",TRUE,"Bu=1","TRUE"
"194","1sy6o3dz7m","2_d5",0,"50%","10%","50%","80%","cook",1,0,1,1,"The person wanted to eat the main dish","d5","disjunctive",3,"Au","Au=1","Au=1","2",TRUE,"A=1","FALSE"
"195","1sy6o3dz7m","2_d6",0,"50%","10%","50%","80%","job",1,1,0,1,"The files underlying Feature B were corrupted","d6","disjunctive",8,"Bu","Bu=0","Bu=0","2",TRUE,"Bu=0","FALSE"
"196","1sy6o3dz7m","3_c1",0,"10%","70%","80%","50%","group",0,0,0,0,"The second student did not attend","c1","conjunctive",6,"B","B","B=0","3",TRUE,"A=0","TRUE"
"197","1sy6o3dz7m","3_c3",1,"80%","50%","10%","70%","job",0,1,0,0,"The files underlying Feature B were corrupted","c3","conjunctive",4,"Au","Au=0","Au=0","3",TRUE,"A=1","FALSE"
"198","1sy6o3dz7m","3_d4",0,"10%","70%","80%","50%","group",1,0,0,1,"The second student did not attend","d4","disjunctive",6,"B","B","B=0","3",TRUE,"Bu=0","TRUE"
"199","1sy6o3dz7m","3_d5",1,"80%","50%","10%","70%","job",0,1,1,1,"The files underlying Feature A were corrupted","d5","disjunctive",8,"Bu","Bu=0","Bu=0","3",TRUE,"B=1","FALSE"
"200","1sy6o3dz7m","3_d7",0,"10%","70%","80%","50%","cook",1,1,1,1,"The main dish was on the menu","d7","disjunctive",1,"A","A","A=1","3",TRUE,"A=1","TRUE"
"201","1t3tecr78z","1_c3",0,"10%","50%","80%","50%","cook",1,0,0,0,"The person did not want to eat the main dish","c3","conjunctive",4,"Au","Au=0","Au=0","1",TRUE,"Au=1","FALSE"
"202","1t3tecr78z","1_c4",0,"10%","50%","80%","50%","job",1,1,0,0,"The files underlying Feature B were fine","c4","conjunctive",7,"Bu","Bu=1","Bu=1","1",TRUE,"Au=0","FALSE"
"203","1t3tecr78z","1_c5",0,"10%","50%","80%","50%","group",1,1,1,0,"The first student attended","c5","conjunctive",1,"A","A","A=1","1",TRUE,"A=1","TRUE"
"204","1t3tecr78z","1_d3",1,"80%","50%","10%","50%","cook",1,0,1,1,"The person wanted to eat the main dish","d3","disjunctive",7,"Bu","Bu=1","Bu=1","1",TRUE,"Bu=1","FALSE"
"205","1t3tecr78z","2_c3",1,"50%","80%","50%","10%","cook",0,1,0,0,"The main dish was not on the menu","c3","conjunctive",6,"B","B","B=0","2",FALSE,"B=0","TRUE"
"206","1t3tecr78z","2_d2",1,"50%","80%","50%","10%","cook",1,0,0,1,"The person did not want to eat the main dish","d2","disjunctive",8,"Bu","Bu=0","Bu=0","2",TRUE,"Bu=0","FALSE"
"207","1t3tecr78z","2_d6",1,"50%","80%","50%","10%","cook",1,1,0,1,"The person did not want to eat the main dish","d6","disjunctive",8,"Bu","Bu=0","Bu=0","2",TRUE,"Bu=0","FALSE"
"208","1t3tecr78z","2_d7",1,"50%","80%","50%","10%","cook",1,1,1,1,"The person wanted to eat the main dish","d7","disjunctive",7,"Bu","Bu=1","Bu=1","2",TRUE,"B=1","FALSE"
"209","1t3tecr78z","3_c1",1,"80%","50%","10%","70%","job",0,0,0,0,"The presenter did not present Feature A","c1","conjunctive",6,"B","B","B=0","3",TRUE,"Au=0","TRUE"
"210","1t3tecr78z","3_d1",1,"80%","50%","10%","70%","cook",0,0,0,1,"The dessert was not on the menu","d1","disjunctive",2,"A","A","A=0","3",TRUE,"Bu=1","TRUE"
"211","1t3tecr78z","3_d3",0,"10%","70%","80%","50%","job",0,1,1,1,"The files underlying Feature B were fine","d3","disjunctive",7,"Bu","Bu=1","Bu=1","3",TRUE,"B=1","FALSE"
"212","1t3tecr78z","3_d4",1,"80%","50%","10%","70%","cook",0,1,0,1,"The person did not want to eat the dessert","d4","disjunctive",4,"Au","Au=0","Au=0","3",TRUE,"B=0","FALSE"
"213","1t4dhkxhwz","1_c1",0,"10%","50%","80%","50%","group",0,0,0,0,"The second student did not attend","c1","conjunctive",6,"B","B","B=0","1",TRUE,"Au=1","TRUE"
"214","1t4dhkxhwz","1_d2",0,"10%","50%","80%","50%","group",0,1,0,1,"The second student had had a good morning","d2","disjunctive",7,"Bu","Bu=1","Bu=1","1",TRUE,"A=0","FALSE"
"215","1t4dhkxhwz","1_d5",1,"80%","50%","10%","50%","cook",0,1,1,1,"The main dish was on the menu","d5","disjunctive",5,"B","B","B=1","1",TRUE,"A=1","TRUE"
"216","1t4dhkxhwz","2_c2",0,"50%","10%","50%","80%","group",0,1,0,0,"The second student attended","c2","conjunctive",5,"B","B","B=1","2",TRUE,"B=1","TRUE"
"217","1t4dhkxhwz","2_c4",1,"50%","80%","50%","10%","group",1,1,0,0,"The first student had had a good morning","c4","conjunctive",7,"Bu","Bu=1","Bu=1","2",TRUE,"Au=0","FALSE"
"218","1t4dhkxhwz","2_d1",1,"50%","80%","50%","10%","cook",0,0,0,1,"The main dish was not on the menu","d1","disjunctive",6,"B","B","B=0","2",TRUE,"B=0","TRUE"
"219","1t4dhkxhwz","2_d5",0,"50%","10%","50%","80%","group",1,0,1,1,"The first student attended","d5","disjunctive",1,"A","A","A=1","2",TRUE,"Au=0","TRUE"
"220","1t4dhkxhwz","3_c3",0,"10%","70%","80%","50%","group",1,0,0,0,"The first student had had a good morning","c3","conjunctive",3,"Au","Au=1","Au=1","3",TRUE,"B=0","FALSE"
"221","1t4dhkxhwz","3_c5",0,"10%","70%","80%","50%","job",1,1,1,0,"The files underlying Feature A were fine","c5","conjunctive",3,"Au","Au=1","Au=1","3",TRUE,"Bu=0","FALSE"
"222","1t4dhkxhwz","3_d2",1,"80%","50%","10%","70%","job",1,0,0,1,"The presented did not present Feature B","d2","disjunctive",2,"A","A","A=0","3",FALSE,"Au=1","TRUE"
"223","1t4dhkxhwz","3_d6",1,"80%","50%","10%","70%","cook",1,1,0,1,"The main dish was on the menu","d6","disjunctive",5,"B","B","B=1","3",TRUE,"Bu=0","TRUE"
"224","1t4dhkxhwz","3_d7",1,"80%","50%","10%","70%","group",1,1,1,1,"The second student attended","d7","disjunctive",1,"A","A","A=1","3",TRUE,"B=0","TRUE"
"225","1v1yfyk648","1_c1",1,"80%","50%","10%","50%","group",0,0,0,0,"The first student did not attend","c1","conjunctive",6,"B","B","B=0","1",TRUE,"Bu=1","TRUE"
"226","1v1yfyk648","1_d2",1,"80%","50%","10%","50%","cook",1,0,0,1,"The person did not want to eat the main dish","d2","disjunctive",8,"Bu","Bu=0","Bu=0","1",TRUE,"Bu=0","FALSE"
"227","1v1yfyk648","1_d5",0,"10%","50%","80%","50%","job",1,0,1,1,"The files underlying Feature B were corrupted","d5","disjunctive",8,"Bu","Bu=0","Bu=0","1",TRUE,"Au=1","FALSE"
"228","1v1yfyk648","1_d6",1,"80%","50%","10%","50%","group",1,1,0,1,"The first student had not had a good morning","d6","disjunctive",8,"Bu","Bu=0","Bu=0","1",TRUE,"A=0","FALSE"
"229","1v1yfyk648","1_d7",1,"80%","50%","10%","50%","group",1,1,1,1,"The first student had had a good morning","d7","disjunctive",7,"Bu","Bu=1","Bu=1","1",TRUE,"A=1","FALSE"
"230","1v1yfyk648","2_c3",0,"50%","10%","50%","80%","job",1,0,0,0,"The presented did not present Feature B","c3","conjunctive",6,"B","B","B=0","2",TRUE,"B=0","TRUE"
"231","1v1yfyk648","2_c5",0,"50%","10%","50%","80%","cook",1,1,1,0,"The person wanted to eat the dessert","c5","conjunctive",7,"Bu","Bu=1","Bu=1","2",TRUE,"Bu=0","FALSE"
"232","1v1yfyk648","2_d1",1,"50%","80%","50%","10%","group",0,0,0,1,"The first student did not attend","d1","disjunctive",6,"B","B","B=0","2",TRUE,"B=0","TRUE"
"233","1v1yfyk648","2_d5",1,"50%","80%","50%","10%","group",0,1,1,1,"The second student had had a good morning","d5","disjunctive",3,"Au","Au=1","Au=1","2",TRUE,"B=0","FALSE"
"234","1v1yfyk648","3_c2",0,"10%","70%","80%","50%","job",0,1,0,0,"The presenter did not present Feature A","c2","conjunctive",2,"A","A","A=0","3",TRUE,"Bu=1","TRUE"
"235","1v1yfyk648","3_c4",1,"80%","50%","10%","70%","job",1,1,0,0,"The files underlying Feature A were corrupted","c4","conjunctive",8,"Bu","Bu=0","Bu=0","3",TRUE,"Bu=0","FALSE"
"236","1v1yfyk648","3_d2",0,"10%","70%","80%","50%","job",0,1,0,1,"The files underlying Feature B were corrupted","d2","disjunctive",8,"Bu","Bu=0","Bu=0","3",TRUE,"Bu=0","FALSE"
"237","20r5xs4280","1_c1",1,"80%","50%","10%","50%","job",0,0,0,0,"The files underlying Feature A were corrupted","c1","conjunctive",8,"Bu","Bu=0","Bu=0","1",TRUE,"A=0","FALSE"
"238","20r5xs4280","1_c2",1,"80%","50%","10%","50%","cook",1,0,0,0,"The dessert was not on the menu","c2","conjunctive",2,"A","A","A=0","1",FALSE,"A=0","TRUE"
"239","20r5xs4280","1_c3",1,"80%","50%","10%","50%","cook",0,1,0,0,"The main dish was not on the menu","c3","conjunctive",6,"B","B","B=0","1",FALSE,"B=0","TRUE"
"240","20r5xs4280","1_c4",0,"10%","50%","80%","50%","cook",1,1,0,0,"The main dish was on the menu","c4","conjunctive",1,"A","A","A=1","1",TRUE,"Au=1","TRUE"
"241","20r5xs4280","1_d1",0,"10%","50%","80%","50%","group",0,0,0,1,"The first student did not attend","d1","disjunctive",2,"A","A","A=0","1",TRUE,"Bu=1","TRUE"
"242","20r5xs4280","1_d2",0,"10%","50%","80%","50%","cook",0,1,0,1,"The main dish was not on the menu","d2","disjunctive",2,"A","A","A=0","1",TRUE,"Bu=0","TRUE"
"243","20r5xs4280","1_d4",0,"10%","50%","80%","50%","group",1,0,0,1,"The first student attended","d4","disjunctive",1,"A","A","A=1","1",TRUE,"Bu=0","TRUE"
"244","20r5xs4280","1_d5",1,"80%","50%","10%","50%","group",0,1,1,1,"The second student attended","d5","disjunctive",1,"A","A","A=1","1",FALSE,"A=1","TRUE"
"248","20r5xs4280","3_c5",0,"10%","70%","80%","50%","group",1,1,1,0,"The second student attended","c5","conjunctive",5,"B","B","B=1","3",TRUE,"Bu=0","TRUE"
"249","20r5xs4280","3_d6",1,"80%","50%","10%","70%","group",1,1,0,1,"The first student had had a good morning","d6","disjunctive",7,"Bu","Bu=1","Bu=1","3",TRUE,"Au=0","FALSE"
"250","20r5xs4280","3_d7",1,"80%","50%","10%","70%","cook",1,1,1,1,"The person wanted to eat the main dish","d7","disjunctive",7,"Bu","Bu=1","Bu=1","3",TRUE,"Au=0","FALSE"
"251","20rjsppbxb","1_c4",1,"80%","50%","10%","50%","cook",1,1,0,0,"The person did not want to eat the main dish","c4","conjunctive",8,"Bu","Bu=0","Bu=0","1",TRUE,"Au=0","FALSE"
"252","20rjsppbxb","1_d6",0,"10%","50%","80%","50%","cook",1,1,0,1,"The person did not want to eat the dessert","d6","disjunctive",8,"Bu","Bu=0","Bu=0","1",TRUE,"A=0","FALSE"
"253","20rjsppbxb","2_c3",1,"50%","80%","50%","10%","cook",0,1,0,0,"The main dish was not on the menu","c3","conjunctive",6,"B","B","B=0","2",FALSE,"Bu=0","TRUE"
"254","20rjsppbxb","2_d1",0,"50%","10%","50%","80%","cook",0,0,0,1,"The dessert was not on the menu","d1","disjunctive",6,"B","B","B=0","2",TRUE,"Bu=1","TRUE"
"255","20rjsppbxb","2_d2",1,"50%","80%","50%","10%","job",1,0,0,1,"The files underlying Feature A were corrupted","d2","disjunctive",8,"Bu","Bu=0","Bu=0","2",TRUE,"B=1","FALSE"
"256","20rjsppbxb","2_d3",1,"50%","80%","50%","10%","group",1,0,1,1,"The first student had had a good morning","d3","disjunctive",7,"Bu","Bu=1","Bu=1","2",TRUE,"B=1","FALSE"
"257","20rjsppbxb","2_d4",1,"50%","80%","50%","10%","group",0,1,0,1,"The second student had had a good morning","d4","disjunctive",3,"Au","Au=1","Au=1","2",TRUE,"B=0","FALSE"
"258","20rjsppbxb","2_d7",1,"50%","80%","50%","10%","group",1,1,1,1,"The first student had had a good morning","d7","disjunctive",7,"Bu","Bu=1","Bu=1","2",TRUE,"Bu=1","FALSE"
"259","20rjsppbxb","3_c1",0,"10%","70%","80%","50%","group",0,0,0,0,"The first student did not attend","c1","conjunctive",2,"A","A","A=0","3",TRUE,"B=0","TRUE"
"260","20rjsppbxb","3_c2",1,"80%","50%","10%","70%","job",1,0,0,0,"The presented did not present Feature B","c2","conjunctive",2,"A","A","A=0","3",FALSE,"Au=1","TRUE"
"261","20rjsppbxb","3_c5",1,"80%","50%","10%","70%","job",1,1,1,0,"The files underlying Feature B were fine","c5","conjunctive",3,"Au","Au=1","Au=1","3",TRUE,"A=1","FALSE"
"262","20rjsppbxb","3_d3",0,"10%","70%","80%","50%","group",0,1,1,1,"The second student had had a good morning","d3","disjunctive",7,"Bu","Bu=1","Bu=1","3",TRUE,"B=1","FALSE"
"263","2cxyyc0tl5","1_c1",1,"80%","50%","10%","50%","cook",0,0,0,0,"The main dish was not on the menu","c1","conjunctive",6,"B","B","B=0","1",TRUE,"Au=1","TRUE"
"264","2cxyyc0tl5","1_c2",0,"10%","50%","80%","50%","group",0,1,0,0,"The first student did not attend","c2","conjunctive",2,"A","A","A=0","1",TRUE,"Bu=0","TRUE"
"265","2cxyyc0tl5","1_c3",0,"10%","50%","80%","50%","job",1,0,0,0,"The presenter did not present Feature A","c3","conjunctive",2,"A","A","A=0","1",FALSE,"Au=0","TRUE"
"266","2cxyyc0tl5","1_c4",0,"10%","50%","80%","50%","job",1,1,0,0,"The presenter did not present Feature A","c4","conjunctive",2,"A","A","A=0","1",FALSE,"B=1","TRUE"
"267","2cxyyc0tl5","1_d1",1,"80%","50%","10%","50%","group",0,0,0,1,"The first student had had a good morning","d1","disjunctive",7,"Bu","Bu=1","Bu=1","1",TRUE,"Bu=0","FALSE"
"268","2cxyyc0tl5","1_d3",1,"80%","50%","10%","50%","group",1,0,1,1,"The first student had had a good morning","d3","disjunctive",7,"Bu","Bu=1","Bu=1","1",TRUE,"B=1","FALSE"
"269","2cxyyc0tl5","1_d4",0,"10%","50%","80%","50%","cook",1,0,0,1,"The main dish was not on the menu","d4","disjunctive",2,"A","A","A=0","1",FALSE,"Bu=1","TRUE"
"270","2cxyyc0tl5","1_d6",0,"10%","50%","80%","50%","cook",1,1,0,1,"The main dish was not on the menu","d6","disjunctive",2,"A","A","A=0","1",FALSE,"A=1","TRUE"
"271","2cxyyc0tl5","2_c5",1,"50%","80%","50%","10%","job",1,1,1,0,"The presenter presented Feature A","c5","conjunctive",5,"B","B","B=1","2",TRUE,"B=1","TRUE"
"272","2cxyyc0tl5","2_d4",1,"50%","80%","50%","10%","group",0,1,0,1,"The first student did not attend","d4","disjunctive",6,"B","B","B=0","2",FALSE,"B=0","TRUE"
"273","2cxyyc0tl5","3_d5",1,"80%","50%","10%","70%","job",0,1,1,1,"The files underlying Feature A were corrupted","d5","disjunctive",8,"Bu","Bu=0","Bu=0","3",TRUE,"Au=0","FALSE"
"274","2cxyyc0tl5","3_d7",0,"10%","70%","80%","50%","cook",1,1,1,1,"The main dish was not on the menu","d7","disjunctive",2,"A","A","A=0","3",FALSE,"Bu=1","TRUE"
"275","2equ5415hf","1_c3",1,"80%","50%","10%","50%","group",0,1,0,0,"The first student did not attend","c3","conjunctive",6,"B","B","B=0","1",FALSE,"Au=0","TRUE"
"276","2equ5415hf","1_c4",0,"10%","50%","80%","50%","group",1,1,0,0,"The second student had not had a good morning","c4","conjunctive",8,"Bu","Bu=0","Bu=0","1",TRUE,"Au=0","FALSE"
"277","2equ5415hf","1_d4",1,"80%","50%","10%","50%","job",0,1,0,1,"The files underlying Feature B were corrupted","d4","disjunctive",4,"Au","Au=0","Au=0","1",TRUE,"Au=0","FALSE"
"278","2equ5415hf","1_d5",1,"80%","50%","10%","50%","job",0,1,1,1,"The files underlying Feature B were fine","d5","disjunctive",3,"Au","Au=1","Au=1","1",TRUE,"A=1","FALSE"
"279","2equ5415hf","2_c1",1,"50%","80%","50%","10%","job",0,0,0,0,"The presenter did not present Feature A","c1","conjunctive",6,"B","B","B=0","2",TRUE,"A=1","TRUE"
